2.746947343361462179e-01,-4.330358619828901245e-01,-2.184542539156556981e-02,3.145808240265910438e-01
3.763904953917236642e-03,9.007317919414016202e-03,1.953677732696498109e-03,-3.143646000462929115e-03
3.126948152744581100e-02,-2.715952756276922286e-02,-4.154389621072641231e-02,1.142041366295675903e-01
4.270182781546699724e-02,-9.418332542413786201e-02,-7.257459484621073265e-02,-2.093095043206586944e-02
8.228276895555167170e-02,-1.529193699829888573e-03,4.889255226066064643e-03,2.863715871676331681e-01
8.469857392475662120e-03,-2.591144023063017554e-02,-2.017501627126095515e-03,-7.506482225467703273e-02
6.304905011092140632e-03,5.303827632096266495e-03,-9.282810857612727425e-04,1.733732466301179075e-03
4.128842685286077119e-01,-4.055268774958614153e-01,6.510038364120169785e-01,-2.230426996376880522e-01
1.500990094281082210e-01,8.103777343215429196e-02,1.176939664152132359e-02,-1.435412980484424839e-01
-1.442551907587278671e-02,-3.305100556439446980e-04,2.677205979384201726e-02,-9.769364448254640870e-04
1.763586987984906707e-02,-8.138662896533662913e-03,-1.321693044534293787e-02,-7.072383202873051486e-03
3.966732224804520729e-02,-1.624963849835894120e-02,2.530189868041271550e-02,1.506137967305305400e-02
5.622648430383953011e-02,2.711250952479767745e-02,5.517852639334827614e-02,1.946458658865394542e-01
-4.262690503279359330e-17,-2.057385710026397354e-17,3.446207965256387574e-17,-8.828067773947054521e-18
4.268911051716210714e-02,-1.302320168742218155e-02,-2.406887031402275140e-02,-1.117541323669341280e-01
2.350706369047566024e-01,-5.173573260744189772e-01,-6.021902510291236021e-01,-9.330364419213199589e-02
1.862231604698674076e-02,1.198021906404453905e-02,-3.897222616782159300e-03,-2.880898880733494261e-02
7.110333061814212534e-03,-1.203085992324039351e-02,3.385714679032478941e-02,-8.176634374885118073e-03
4.704881192396689026e-03,1.125914739926775661e-02,2.442097165870495135e-03,-3.929557500578818169e-03
4.941153492362578836e-01,2.914581423546577787e-01,3.117860744332876660e-02,1.719644269636005085e-01
7.191259695641407084e-04,2.355046882297361869e-03,-1.224262014795818310e-02,1.674125746691924703e-03
1.535716184413369794e-18,-1.121463254039351474e-18,-4.283539184802223204e-18,-8.909562280662774835e-19
1.033753529365053075e-01,3.752112593936566404e-02,-1.823489281941991641e-02,-6.924671566556156455e-02
5.174335918242824184e-02,9.691729924307702915e-03,2.464457957142686673e-01,5.175905799247842304e-02
3.065844110727972916e-18,7.574327340411717359e-18,3.203346185579539327e-19,-4.008645045251907259e-18
6.101580328941076555e-18,1.606192065115741213e-17,5.730147487513868724e-18,-5.918576529711725845e-18
1.866609510682117751e-02,2.485005370191767024e-02,-2.057721123572345268e-03,-2.998359019542770273e-02
-1.749331516229668190e-03,1.295675815863562294e-03,-1.461760711700504185e-03,1.674016090724860092e-03
3.688729263593064876e-03,-1.235558627830624784e-02,-7.212310697553429503e-03,-3.562615150432781996e-03
-2.371578815452246233e-02,-5.923415529743835534e-02,-7.453117040899903678e-02,-4.087345855283105317e-02
-4.221245645639482272e-18,-1.010176984056027992e-17,-2.191063198122554430e-18,3.525338744249784849e-18
-1.749331516229667540e-03,1.295675815863561210e-03,-1.461760711700510690e-03,1.674016090724865947e-03
-2.308846363948232911e-03,7.868733328297322638e-03,7.874966271197368986e-03,3.655531843996733671e-02
1.196835325902119440e-01,5.457456440674851583e-02,7.681767498491720580e-02,-1.034187673667627538e-01
0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
5.934665569651136757e-02,4.413947842119009257e-02,-5.443724250778539907e-03,-2.674190191142690812e-02
1.655998573244442038e-02,-2.041630870308562204e-03,2.209226446818133432e-02,6.595003761697268430e-02
0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.610690757278876298e-02,4.576608004079381342e-02,-1.976291955998620703e-02,-2.763649544759544038e-02
0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
1.786665306116786561e-02,2.005219021990237160e-02,-6.013057291054585418e-03,-2.884889293481166656e-02
